80745,Мечел ап,1,МосБиржа акции,
16359,МордЭнСб,1,МосБиржа акции,
81944,Морион ао,1,МосБиржа акции,
152798,МосБиржа,1,МосБиржа акции,
82890,МосОблБанк,1,МосБиржа акции,
74549,Мостотрест,1,МосБиржа акции,
21116,Мотовил ао,1,МосБиржа акции,
152676,МультиСис,1,МосБиржа акции,
81945,МурмТЭЦ-ао,1,МосБиржа акции,
81946,МурмТЭЦ-п,1,МосБиржа акции,
20100,НКНХ ао,1,МосБиржа акции,
20101,НКНХ ап,1,МосБиржа акции,
450432,НКХП ао,1,МосБиржа акции,
17046,НЛМК ао,1,МосБиржа акции,
19629,НМТП ао,1,МосБиржа акции,
81287,Нефтекамск,1,МосБиржа акции,
81947,Нижкамшина,1,МосБиржа акции,
17370,Новатэк ао,1,МосБиржа акции,
414560,ОВК ао,1,МосБиржа акции,
18684,ОГК-2 ао,1,МосБиржа акции,
175781,ОКС ао,1,МосБиржа акции,
15844,ОМЗ-ап,1,МосБиржа акции,
21006,ОМПК ао,1,МосБиржа акции,
20711,ОПИН ао,1,МосБиржа акции,
488674,ОР ао,1,МосБиржа акции,
22891,Омскшина,1,МосБиржа акции,
81856,ОргСинт ао,1,МосБиржа акции,
81857,ОргСинт ап,1,МосБиржа акции,
407627,Отисифарм,1,МосБиржа акции,
18654,ПИК ао,1,МосБиржа акции,
35247,ПРОТЕК ао,1,МосБиржа акции,
81896,ПавлАвт ао,1,МосБиржа акции,
16909,ПермьЭнС-п,1,МосБиржа акции,
16908,ПермьЭнСб,1,МосБиржа акции,
81241,Плазмек,1,МосБиржа акции,
17123,Полюс,1,МосБиржа акции,
80818,Приморье,1,МосБиржа акции,
152320,Промсвб ао,1,МосБиржа акции,
74779,РБК ао,1,МосБиржа акции,
181934,РГС СК ао,1,МосБиржа акции,
181755,РДБанк ао,1,МосБиржа акции,
81933,РН-ЗапСиб,1,МосБиржа акции,
20637,РОСИНТЕРао,1,МосБиржа акции,
17713,Распадская,1,МосБиржа акции,
16866,Росбанк ао,1,МосБиржа акции,
17273,Роснефть,1,МосБиржа акции,
20971,Россети ао,1,МосБиржа акции,
20972,Россети ап,1,МосБиржа акции,
7,Ростел -ао,1,МосБиржа акции,
15,Ростел -ап,1,МосБиржа акции,
35238,РусАква ао,1,МосБиржа акции,
20266,РусГидро,1,МосБиржа акции,
66893,Русгрэйн,1,МосБиржа акции,
181316,Русолово,1,МосБиржа акции,
20712,Русполимет,1,МосБиржа акции,
465236,РуссНфт ао,1,МосБиржа акции,
16455,РязЭнСб,1,МосБиржа акции,
451471,САФМАР ао,1,МосБиржа акции,
22401,СЗПароход,1,МосБиржа акции,
20892,СМЗ-ао,1,МосБиржа акции,
16080,СОЛЛЕРС,1,МосБиржа акции,
445,СамарЭн-ао,1,МосБиржа акции,
70,СамарЭн-ап,1,МосБиржа акции,
81891,СаратНПЗ,1,МосБиржа акции,
81892,СаратНПЗ-п,1,МосБиржа акции,
11,СаратЭн-ао,1,МосБиржа акции,
24,СаратЭн-ап,1,МосБиржа акции,
473000,Сахэнер ао,1,МосБиржа акции,
3,Сбербанк,1,МосБиржа акции,
23,Сбербанк-п,1,МосБиржа акции,
16136,СевСт-ао,1,МосБиржа акции,
81360,Селигдар,1,МосБиржа акции,
82610,Селигдар-п,1,МосБиржа акции,
436091,СибГост ао,1,МосБиржа акции,
19715,Система ао,1,МосБиржа акции,
15723,Слав-ЯНОСп,1,МосБиржа акции,
15722,Славн-ЯНОС,1,МосБиржа акции,
20087,СтаврЭнСб,1,МосБиржа акции,
20088,СтаврЭнСбп,1,МосБиржа акции,
4,Сургнфгз,1,МосБиржа акции,
13,Сургнфгз-п,1,МосБиржа акции,
81914,ТАНТАЛ ао,1,МосБиржа акции,
81915,ТАНТАЛ ап,1,МосБиржа акции,
18382,ТГК-1,1,МосБиржа акции,
18176,ТГК-14,1,МосБиржа акции,
17597,ТГК-2,1,МосБиржа акции,
18189,ТГК-2 ап,1,МосБиржа акции,
20716,ТЗА ао,1,МосБиржа акции,
81899,ТКЗ ао,1,МосБиржа акции,
81905,ТКЗКК ао,1,МосБиржа акции,
81906,ТКЗКК ап,1,МосБиржа акции,
74746,ТКСМ ао,1,МосБиржа акции,
18441,ТМК ао,1,МосБиржа акции,
19916,ТНСэКубань,1,МосБиржа акции,
16547,ТНСэнВор-п,1,МосБиржа акции,
16546,ТНСэнВорон,1,МосБиржа акции,
16330,ТНСэнМарЭл,1,МосБиржа акции,
16615,ТНСэнНН ао,1,МосБиржа акции,
16616,ТНСэнНН ап,1,МосБиржа акции,
16783,ТНСэнРст,1,МосБиржа акции,
16784,ТНСэнРст-п,1,МосБиржа акции,
16342,ТНСэнЯр,1,МосБиржа акции,
16343,ТНСэнЯр-п,1,МосБиржа акции,
420644,ТНСэнрг ао,1,МосБиржа акции,
16797,ТРК ао,1,МосБиржа акции,
16798,ТРК ап,1,МосБиржа акции,
16265,ТамбЭнСб,1,МосБиржа акции,
16266,ТамбЭнСб-п,1,МосБиржа акции,
825,Татнфт 3ао,1,МосБиржа акции,
826,Татнфт 3ап,1,МосБиржа акции,
18371,Таттел. ао,1,МосБиржа акции,
21002,Телеграф,1,МосБиржа акции,
81575,Телеграф-п,1,МосБиржа акции,
74561,ТрансК ао,1,МосБиржа акции,
1012,Транснф ап,1,МосБиржа акции,
82611,УрКузница,1,МосБиржа акции,
81953,УралСиб ао,1,МосБиржа акции,
19623,Уркалий-ао,1,МосБиржа акции,
20509,ФСК ЕЭС ао,1,МосБиржа акции,
81858,Физика ао,1,МосБиржа акции,
81114,ФосАгро ао,1,МосБиржа акции,
81939,Химпром ао,1,МосБиржа акции,
81940,Химпром ап,1,МосБиржа акции,
19095,ЦМТ ао,1,МосБиржа акции,
19096,ЦМТ ап,1,МосБиржа акции,
83121,ЧЗПСН ао,1,МосБиржа акции,
21000,ЧКПЗ ао,1,МосБиржа акции,
21001,ЧМК ао,1,МосБиржа акции,
20999,ЧТПЗ ао,1,МосБиржа акции,
19960,ЧЦЗ ао,1,МосБиржа акции,
16712,ЧелябЭС ао,1,МосБиржа акции,
16713,ЧелябЭС ап,1,МосБиржа акции,
20125,ЧеркизГ-ао,1,МосБиржа акции,
81935,ЭРКО ао,1,МосБиржа акции,
81934,Электрцинк,1,МосБиржа акции,
16440,ЭнелРос ао,1,МосБиржа акции,
20321,ЭнергияРКК,1,МосБиржа акции,
15522,ЮТэйр ао,1,МосБиржа акции,
82493,ЮУНК ао,1,МосБиржа акции,
20717,ЮжКузб. ао,1,МосБиржа акции,
18584,Юнипро ао,1,МосБиржа акции,
81917,ЯТЭК ао,1,МосБиржа акции,
81769,Якутскэн-п,1,МосБиржа акции,
81766,Якутскэнрг,1,МосБиржа акции,
487510,AFLT-3.18(AFH8),14,МосБиржа фьючерсы,
490789,AFLT-6.18(AFM8),14,МосБиржа фьючерсы,
461013,ALRS,14,МосБиржа фьючерсы,
487511,ALRS-3.18(ALH8),14,МосБиржа фьючерсы,
490790,ALRS-6.18(ALM8),14,МосБиржа фьючерсы,
82699,ALSI,14,МосБиржа фьючерсы,
81009,AUDU,14,МосБиржа фьючерсы,
487442,AUDU-3.18(AUH8),14,МосБиржа фьючерсы,
490560,AUDU-6.18(AUM8),14,МосБиржа фьючерсы,
22460,BR,14,МосБиржа фьючерсы,
471348,BR-1.18(BRF8),14,МосБиржа фьючерсы,
490166,BR-1.18-2.18(BRF8BRG8),14,МосБиржа фьючерсы,
491207,BR-1.19(BRF9),14,МосБиржа фьючерсы,
487711,BR-10.18(BRV8),14,МосБиржа фьючерсы,
489073,BR-11.18(BRX8),14,МосБиржа фьючерсы,
490081,BR-12.18(BRZ8),14,МосБиржа фьючерсы,
472579,BR-2.18(BRG8),14,МосБиржа фьючерсы,
473974,BR-3.18(BRH8),14,МосБиржа фьючерсы,
475511,BR-4.18(BRJ8),14,МосБиржа фьючерсы,
476796,BR-5.18(BRK8),14,МосБиржа фьючерсы,
478823,BR-6.18(BRM8),14,МосБиржа фьючерсы,
483886,BR-7.18(BRN8),14,МосБиржа фьючерсы,
484958,BR-8.18(BRQ8),14,МосБиржа фьючерсы,
487434,BR-9.18(BRU8),14,МосБиржа фьючерсы,
81023,CHMF,14,МосБиржа фьючерсы,
487512,CHMF-3.18(CHH8),14,МосБиржа фьючерсы,
490791,CHMF-6.18(CHM8),14,МосБиржа фьючерсы,
81171,CRN,14,МосБиржа фьючерсы,
175634,CRNU,14,МосБиржа фьючерсы,
81168,CTN,14,МосБиржа фьючерсы,
175635,CTNU,14,МосБиржа фьючерсы,
81172,CU,14,МосБиржа фьючерсы,
487443,CU-3.18(CUH8),14,МосБиржа фьючерсы,
490561,CU-6.18(CUM8),14,МосБиржа фьючерсы,
410570,CY,14,МосБиржа фьючерсы,
487444,CY-3.18(CYH8),14,МосБиржа фьючерсы,
490562,CY-6.18(CYM8),14,МосБиржа фьючерсы,
81016,DS,14,МосБиржа фьючерсы,
81160,ECBM,14,МосБиржа фьючерсы,
181597,ECBQ,14,МосБиржа фьючерсы,
181599,ECBY,14,МосБиржа фьючерсы,
81161,ECPM,14,МосБиржа фьючерсы,
21989,ED,14,МосБиржа фьючерсы,
481139,ED-3.18(EDH8),14,МосБиржа фьючерсы,
487445,ED-6.18(EDM8),14,МосБиржа фьючерсы,
490563,ED-9.18(EDU8),14,МосБиржа фьючерсы,
81162,EUBM,14,МосБиржа фьючерсы,
181598,EUBQ,14,МосБиржа фьючерсы,
181600,EUBY,14,МосБиржа фьючерсы,
81163,EUPM,14,МосБиржа фьючерсы,
22010,Eu,14,МосБиржа фьючерсы,
481465,Eu-12.18(EuZ8),14,МосБиржа фьючерсы,
465376,Eu-3.18(EuH8),14,МосБиржа фьючерсы,
490754,Eu-3.18-6.18(EuH8EuM8),14,МосБиржа фьючерсы,
487593,Eu-3.19(EuH9),14,МосБиржа фьючерсы,
467052,Eu-6.18(EuM8),14,МосБиржа фьючерсы,
490854,Eu-6.19(EuM9),14,МосБиржа фьючерсы,
474291,Eu-9.18(EuU8),14,МосБиржа фьючерсы,
81020,FEES,14,МосБиржа фьючерсы,
487513,FEES-3.18(FSH8),14,МосБиржа фьючерсы,
490792,FEES-6.18(FSM8),14,МосБиржа фьючерсы,
17451,GAZP,14,МосБиржа фьючерсы,
490793,GAZR-12.18(GZZ8),14,МосБиржа фьючерсы,
474237,GAZR-3.18(GZH8),14,МосБиржа фьючерсы,
490794,GAZR-3.18-6.18(GZH8GZM8),14,МосБиржа фьючерсы,
481295,GAZR-6.18(GZM8),14,МосБиржа фьючерсы,
487515,GAZR-9.18(GZU8),14,МосБиржа фьючерсы,
181582,GBMW,14,МосБиржа фьючерсы,
490836,GBMW-3.18(BWH8),14,МосБиржа фьючерсы,
81010,GBPU,14,МосБиржа фьючерсы,
487446,GBPU-3.18(GUH8),14,МосБиржа фьючерсы,
490564,GBPU-6.18(GUM8),14,МосБиржа фьючерсы,
181583,GDAI,14,МосБиржа фьючерсы,
490837,GDAI-3.18(DMH8),14,МосБиржа фьючерсы,
181584,GDBK,14,МосБиржа фьючерсы,
490838,GDBK-3.18(DBH8),14,МосБиржа фьючерсы,
17452,GMKN,14,МосБиржа фьючерсы,
487517,GMKR-3.18(GMH8),14,МосБиржа фьючерсы,
490795,GMKR-3.18-6.18(GMH8GMM8),14,МосБиржа фьючерсы,
487594,GMKR-6.18(GMM8),14,МосБиржа фьючерсы,
19898,GOLD,14,МосБиржа фьючерсы,
490565,GOLD-12.18(GDZ8),14,МосБиржа фьючерсы,
474385,GOLD-3.18(GDH8),14,МосБиржа фьючерсы,
490755,GOLD-3.18-6.18(GDH8GDM8),14,МосБиржа фьючерсы,
481141,GOLD-6.18(GDM8),14,МосБиржа фьючерсы,
487447,GOLD-9.18(GDU8),14,МосБиржа фьючерсы,
81169,GR,14,МосБиржа фьючерсы,
175636,GRU,14,МосБиржа фьючерсы,
181585,GSIE,14,МосБиржа фьючерсы,
490839,GSIE-3.18(SMH8),14,МосБиржа фьючерсы,
81166,GSL,14,МосБиржа фьючерсы,
175637,GSLU,14,МосБиржа фьючерсы,
181586,GVW3,14,МосБиржа фьючерсы,
490840,GVW3-3.18(VMH8),14,МосБиржа фьючерсы,
82700,HSIF,14,МосБиржа фьючерсы,
81025,HYDR,14,МосБиржа фьючерсы,
487518,HYDR-3.18(HYH8),14,МосБиржа фьючерсы,
490796,HYDR-6.18(HYM8),14,МосБиржа фьючерсы,
82707,IBVS,14,МосБиржа фьючерсы,
17453,LKOH,14,МосБиржа фьючерсы,
490797,LKOH-12.18(LKZ8),14,МосБиржа фьючерсы,
474242,LKOH-3.18(LKH8),14,МосБиржа фьючерсы,
490798,LKOH-3.18-6.18(LKH8LKM8),14,МосБиржа фьючерсы,
481300,LKOH-6.18(LKM8),14,МосБиржа фьючерсы,
487520,LKOH-9.18(LKU8),14,МосБиржа фьючерсы,
181645,MEXC,14,МосБиржа фьючерсы,
390848,MGNT,14,МосБиржа фьючерсы,
487521,MGNT-3.18(MNH8),14,МосБиржа фьючерсы,
487595,MGNT-6.18(MNM8),14,МосБиржа фьючерсы,
81408,MIX,14,МосБиржа фьючерсы,
490566,MIX-12.18(MXZ8),14,МосБиржа фьючерсы,
474128,MIX-3.18(MXH8),14,МосБиржа фьючерсы,
490756,MIX-3.18-6.18(MXH8MXM8),14,МосБиржа фьючерсы,
481142,MIX-6.18(MXM8),14,МосБиржа фьючерсы,
487448,MIX-9.18(MXU8),14,МосБиржа фьючерсы,
390846,MOEX,14,МосБиржа фьючерсы,
487522,MOEX-3.18(MEH8),14,МосБиржа фьючерсы,
490799,MOEX-6.18(MEM8),14,МосБиржа фьючерсы,
81031,MOPR,14,МосБиржа фьючерсы,
487449,MOPR-3.18(MPH8),14,МосБиржа фьючерсы,
490567,MOPR-6.18(MPM8),14,МосБиржа фьючерсы,
81028,MPRI,14,МосБиржа фьючерсы,
81029,MTSI,14,МосБиржа фьючерсы,
487523,MTSI-3.18(MTH8),14,МосБиржа фьючерсы,
490800,MTSI-6.18(MTM8),14,МосБиржа фьючерсы,
436202,MXI,14,МосБиржа фьючерсы,
490568,MXI-12.18(MMZ8),14,МосБиржа фьючерсы,
474129,MXI-3.18(MMH8),14,МосБиржа фьючерсы,
490757,MXI-3.18-6.18(MMH8MMM8),14,МосБиржа фьючерсы,
481143,MXI-6.18(MMM8),14,МосБиржа фьючерсы,
487450,MXI-9.18(MMU8),14,МосБиржа фьючерсы,
453418,NLMK,14,МосБиржа фьючерсы,
487524,NLMK-3.18(NMH8),14,МосБиржа фьючерсы,
490801,NLMK-6.18(NMM8),14,МосБиржа фьючерсы,
19892,NOTK,14,МосБиржа фьючерсы,
487525,NOTK-3.18(NKH8),14,МосБиржа фьючерсы,
490802,NOTK-6.18(NKM8),14,МосБиржа фьючерсы,
152663,OF10,14,МосБиржа фьючерсы,
490052,OF10-3.18(OXH8),14,МосБиржа фьючерсы,
175864,OF15,14,МосБиржа фьючерсы,
490054,OF15-3.18(OVH8),14,МосБиржа фьючерсы,
81173,OFZ2,14,МосБиржа фьючерсы,
490056,OFZ2-3.18(O2H8),14,МосБиржа фьючерсы,
81174,OFZ4,14,МосБиржа фьючерсы,
490058,OFZ4-3.18(O4H8),14,МосБиржа фьючерсы,
81746,OFZ6,14,МосБиржа фьючерсы,
490060,OFZ6-3.18(O6H8),14,МосБиржа фьючерсы,
81011,PLD,14,МосБиржа фьючерсы,
481144,PLD-3.18(PDH8),14,МосБиржа фьючерсы,
487451,PLD-6.18(PDM8),14,МосБиржа фьючерсы,
490569,PLD-9.18(PDU8),14,МосБиржа фьючерсы,
81012,PLT,14,МосБиржа фьючерсы,
481145,PLT-3.18(PTH8),14,МосБиржа фьючерсы,
487452,PLT-6.18(PTM8),14,МосБиржа фьючерсы,
490570,PLT-9.18(PTU8),14,МосБиржа фьючерсы,
398098,RF30,14,МосБиржа фьючерсы,
398097,RF30-12.14(R3Z4),14,МосБиржа фьючерсы,
152860,RG1EU,14,МосБиржа фьючерсы,
19894,ROSN,14,МосБиржа фьючерсы,
490803,ROSN-12.18(RNZ8),14,МосБиржа фьючерсы,
474248,ROSN-3.18(RNH8),14,МосБиржа фьючерсы,
490804,ROSN-3.18-6.18(RNH8RNM8),14,МосБиржа фьючерсы,
481307,ROSN-6.18(RNM8),14,МосБиржа фьючерсы,
487527,ROSN-9.18(RNU8),14,МосБиржа фьючерсы,
152861,RREXU,14,МосБиржа фьючерсы,
152862,RT1EU,14,МосБиржа фьючерсы,
17454,RTKM,14,МосБиржа фьючерсы,
487528,RTKM-3.18(RTH8),14,МосБиржа фьючерсы,
490805,RTKM-6.18(RTM8),14,МосБиржа фьючерсы,
17455,RTS,14,МосБиржа фьючерсы,
468782,RTS-12.18(RIZ8),14,МосБиржа фьючерсы,
490758,RTS-12.18-3.19(RIZ8RIH9),14,МосБиржа фьючерсы,
490855,RTS-12.19(RIZ9),14,МосБиржа фьючерсы,
454183,RTS-3.18(RIH8),14,МосБиржа фьючерсы,
474333,RTS-3.18-6.18(RIH8RIM8),14,МосБиржа фьючерсы,
474292,RTS-3.19(RIH9),14,МосБиржа фьючерсы,
456111,RTS-6.18(RIM8),14,МосБиржа фьючерсы,
482319,RTS-6.18-9.18(RIM8RIU8),14,МосБиржа фьючерсы,
481466,RTS-6.19(RIM9),14,МосБиржа фьючерсы,
457320,RTS-9.18(RIU8),14,МосБиржа фьючерсы,
487494,RTS-9.18-12.18(RIU8RIZ8),14,МосБиржа фьючерсы,
478555,RTS-9.19(RIU9),14,МосБиржа фьючерсы,
22890,RTSS,14,МосБиржа фьючерсы,
487596,RTSS-3.18(RSH8),14,МосБиржа фьючерсы,
490856,RTSS-6.18(RSM8),14,МосБиржа фьючерсы,
81013,RTSVX,14,МосБиржа фьючерсы,
81014,RTSc,14,МосБиржа фьючерсы,
81015,RTSo,14,МосБиржа фьючерсы,
82210,RUAL,14,МосБиржа фьючерсы,
462159,RUON,14,МосБиржа фьючерсы,
472786,RUON-1.18(RRF8),14,МосБиржа фьючерсы,
489219,RUON-10.18(RRV8),14,МосБиржа фьючерсы,
490167,RUON-11.18(RRX8),14,МосБиржа фьючерсы,
471488,RUON-12.17(RRZ7),14,МосБиржа фьючерсы,
474085,RUON-2.18(RRG8),14,МосБиржа фьючерсы,
475730,RUON-3.18(RRH8),14,МосБиржа фьючерсы,
